predator,prey
0.00065,0.0171
0.00065,0.0009
0.00065,0.00085
0.0014,0.0000533
0.0014,0.0000614
0.0014,0.00028
0.0014,0.000493
0.0014,0.0003
0.0014,0.0001
0.0014,0.0001
0.0014,0.0002
0.0014,0.0003
0.0014,0.0000333
0.0014,0.000295
0.0014,0.000421
0.0014,0.000421
0.0014,0.00024
0.0014,0.0001
0.0014,0.00028
0.0014,0.0000881
0.0014,0.00059
0.0014,0.0005
0.0014,0.00008
0.0014,0.000136
0.0014,0.000123
0.0014,0.000267
0.0014,0.0003
0.0014,0.00003
0.0014,0.000318
0.0014,0.000224
0.0014,0.0005
0.0014,0.0001
0.0014,0.0003
0.00187,0.00315
0.00187,0.000656
0.00187,0.0472
0.00187,0.00178
0.00187,0.00947
0.00187,0.0063
0.00187,0.00211
0.00187,0.00211
0.00187,0.00464
0.00187,0.00209
0.00187,0.00187
0.00187,0.0202
0.00187,0.000153
0.00187,0.00231
0.00187,0.00984
0.00187,0.0003
0.00187,0.0014
0.00187,0.0162
0.00187,0.0067
0.00187,0.0149
0.00187,0.0171
0.00187,0.0009
0.00187,0.00856
0.00187,0.0023
0.00187,0.00146
0.00187,0.0046
0.00187,0.0097
0.00187,0.0261
0.00187,0.00125
0.00187,0.0000614
0.00187,0.00028
0.00187,0.0014
0.00187,0.0006
0.00187,0.000295
0.00187,0.000421
0.00187,0.000421
0.00187,0.00028
0.00187,0.0047
0.00187,0.001
0.00187,0.00153
0.00187,0.0064
0.00187,0.0034
0.00187,0.006
0.00187,0.00059
0.00187,0.0005
0.00187,0.0002
0.00187,0.0017
0.00187,0.0039
0.00187,0.0005
0.00187,0.0025
0.00187,0.0011
0.00187,0.00111
0.00187,0.0095
0.00187,0.0007
0.0000274,0.00001
0.0000274,0.00001
0.0000274,0.00001
0.0000274,0.00001
0.0000274,0.00001
20,0.00315
20,0.0000325
20,0.000656
20,0.0472
20,0.00178
20,0.00947
20,0.0063
20,0.000999
20,0.0007
20,0.000106
20,0.00233
20,0.0000809
20,0.00328
20,0.00365
20,0.00372
20,0.00211
20,0.0163
20,0.00115
20,0.00211
20,0.00211
20,0.00464
20,0.00209
20,0.00187
20,0.0202
20,0.000153
20,0.00231
20,0.000173
20,0.00984
20,0.00031
20,0.0008
20,0.0016
20,0.0106
20,0.00164
20,0.000469
20,0.000285
20,0.0015
20,0.00317
20,0.0074
20,0.00127
20,0.0204
20,0.00034
20,0.0003
20,0.0014
20,0.0162
20,0.0067
20,0.0149
20,0.0171
20,0.0000129
20,0.000608
20,0.00856
20,0.000329
20,0.00065
20,0.0151
20,0.0054
20,0.0023
20,0.0002
20,0.0005
20,0.00146
20,0.0046
20,0.00163
20,0.0004
20,0.000266
20,0.0097
20,0.00124
20,0.0005
20,0.000346
20,0.0001
20,0.0009
20,0.00187
20,0.0001
20,0.0004
20,0.0002
20,0.00028
20,0.0261
20,0.00125
20,0.0000614
20,0.00028
20,0.000295
20,0.002
20,0.00028
20,0.0047
20,0.001
20,0.00153
20,0.0064
20,0.0034
20,0.006
20,0.002
20,0.0002
20,0.000747
20,0.000502
20,0.0017
20,0.000922
20,0.0016
20,0.000267
20,0.0003
20,0.0039
20,0.0188
20,0.000318
20,0.000224
20,0.0005
20,0.0025
20,0.0011
20,0.0001
20,0.0816
20,0.0046
20,0.0055
20,0.0084
20,0.107
20,0.107
20,0.083
20,0.0003
20,0.0129
20,0.00111
20,0.0095
20,0.0238
20,0.0007
0.0003,0.0000533
0.0003,0.0000333
0.0003,0.0001
0.0003,0.00008
0.0003,0.000136
0.0003,0.00003
210,0.0816
210,0.107
210,0.107
210,0.083
210,0.0129
210,0.0238
210,20
0.0004,0.00315
0.0004,0.0007
0.0004,0.000382
0.0004,0.000209
0.0004,0.000283
0.0004,0.000225
0.0004,0.0003
0.0004,0.000106
0.0004,0.00233
0.0004,0.00328
0.0004,0.00365
0.0004,0.00372
0.0004,0.00211
0.0004,0.00115
0.0004,0.00211
0.0004,0.00211
0.0004,0.0016
0.0004,0.000104
0.0004,0.000285
0.0004,0.0015
0.0004,0.00317
0.0004,0.0074
0.0004,0.00127
0.0004,0.00034
0.0004,0.0003
0.0004,0.0014
0.0004,0.0162
0.0004,0.0067
0.0004,0.0171
0.0004,0.0009
0.0004,0.00085
0.0004,0.0000129
0.0004,0.000608
0.0004,0.000329
0.0004,0.00065
0.0004,0.00146
0.0004,0.00163
0.0004,0.0004
0.0004,0.0000872
0.0004,0.00124
0.0004,0.0005
0.0004,0.000346
0.0004,0.0001
0.0004,0.0006
0.0004,0.0001
0.0004,0.0001
0.0004,0.0002
0.0004,0.00028
0.0004,0.000747
0.0004,0.000502
0.0004,0.0017
0.0004,0.000922
0.0004,0.0016
0.0004,0.000123
0.0004,0.000267
0.0004,0.0003
0.0004,0.0005
0.0004,0.0003
0.0004,0.00111
0.0004,0.0007
0.000283,0.00127
0.000283,0.0000872
0.000283,0.000043
0.000283,0.0000274
0.000283,0.000043
0.000283,0.00028
0.000283,0.000747
0.000283,0.00156
0.000283,0.00008
0.000283,0.000136
0.000283,0.000123
0.000111,0.0000274
0.0053,0.0067
0.0053,0.00028
0.0053,0.00125
0.0053,0.00028
0.0053,0.002
0.0053,0.00028
0.0053,0.00028
0.0053,0.006
0.0053,0.002
0.00156,0.00001
0.00156,0.00001
0.00156,0.00001
0.0006,0.0000533
0.0006,0.0000614
0.0006,0.000493
0.0006,0.0003
0.0006,0.0001
0.0006,0.0001
0.0006,0.0002
0.0006,0.0003
0.0006,0.0000333
0.0006,0.000421
0.0006,0.000421
0.0006,0.00024
0.0006,0.0001
0.0006,0.00028
0.0006,0.0000881
0.0006,0.00059
0.0006,0.0005
0.0006,0.00008
0.0006,0.000136
0.0006,0.000123
0.0006,0.000267
0.0006,0.0003
0.0006,0.00003
0.0006,0.000318
0.0006,0.000224
0.0006,0.0005
0.0006,0.0001
0.0006,0.0003
0.000747,0.00001
0.000747,0.00001
0.000747,0.00001
0.000747,0.00001
0.000747,0.00001
0.000502,0.00001
0.000502,0.00001
0.000502,0.00001
0.0000333,0.00008
0.0000333,0.00003
0.0002,0.00315
0.0002,0.0007
0.0002,0.000382
0.0002,0.000209
0.0002,0.000179
0.0002,0.000225
0.0002,0.000283
0.0002,0.000111
0.0002,0.000225
0.0002,0.000225
0.0002,0.0003
0.0002,0.000106
0.0002,0.0000809
0.0002,0.00115
0.0002,0.00211
0.0002,0.000104
0.0002,0.000285
0.0002,0.0015
0.0002,0.00317
0.0002,0.00127
0.0002,0.00034
0.0002,0.000206
0.0002,0.0003
0.0002,0.0014
0.0002,0.0009
0.0002,0.00085
0.0002,0.00055
0.0002,0.000608
0.0002,0.00065
0.0002,0.00146
0.0002,0.0004
0.0002,0.0000872
0.0002,0.000043
0.0002,0.0000274
0.0002,0.0005
0.0002,0.000043
0.0002,0.000346
0.0002,0.0001
0.0002,0.0001
0.0002,0.0001
0.0002,0.00028
0.0002,0.000747
0.0002,0.000502
0.0002,0.00156
0.0002,0.000922
0.0002,0.0016
0.0002,0.00008
0.0002,0.000136
0.0002,0.000123
0.0002,0.000267
0.0002,0.0003
0.0002,0.0003
0.0472,0.00856
0.0472,0.0046
0.0472,0.0097
0.0472,0.0261
0.0472,0.0014
0.0472,0.0006
0.0472,0.000295
0.0472,0.0047
0.0472,0.001
0.0472,0.00153
0.0472,0.0064
0.0472,0.0034
0.0472,0.0118
0.0472,0.0002
0.0472,0.0017
0.0472,0.0039
0.0472,0.0188
0.0472,0.0025
0.0472,0.0011
0.0472,0.0046
0.0472,0.0055
0.0472,0.0084
0.0472,0.083
0.00178,0.0023
0.00178,0.0002
0.00178,0.0005
0.00178,0.00146
0.00178,0.0046
0.00178,0.000266
0.00178,0.0000614
0.00178,0.000493
0.00178,0.0003
0.00178,0.0001
0.00178,0.0014
0.00178,0.0006
0.00178,0.0001
0.00178,0.0002
0.00178,0.0003
0.00178,0.000295
0.00178,0.000421
0.00178,0.000421
0.00178,0.00024
0.00178,0.0000881
0.00178,0.001
0.00178,0.00153
0.00178,0.0064
0.00178,0.00059
0.00178,0.0005
0.00178,0.0002
0.00178,0.000747
0.00178,0.0017
0.00178,0.0016
0.00178,0.000318
0.00178,0.000224
0.00178,0.0025
0.00178,0.0001
0.0006,0.00315
0.0006,0.0007
0.0006,0.000382
0.0006,0.000209
0.0006,0.000225
0.0006,0.000283
0.0006,0.000225
0.0006,0.0003
0.0006,0.000106
0.0006,0.00233
0.0006,0.0000809
0.0006,0.00328
0.0006,0.00365
0.0006,0.00372
0.0006,0.00211
0.0006,0.00115
0.0006,0.00211
0.0006,0.00211
0.0006,0.0016
0.0006,0.000104
0.0006,0.000285
0.0006,0.0015
0.0006,0.00317
0.0006,0.0074
0.0006,0.00127
0.0006,0.00034
0.0006,0.0003
0.0006,0.0014
0.0006,0.0162
0.0006,0.0171
0.0006,0.0009
0.0006,0.00085
0.0006,0.00055
0.0006,0.000608
0.0006,0.00146
0.0006,0.00163
0.0006,0.0004
0.0006,0.0000872
0.0006,0.00124
0.0006,0.0005
0.0006,0.000346
0.0006,0.0001
0.0006,0.0001
0.0006,0.0001
0.0006,0.0002
0.0006,0.00028
0.0006,0.000747
0.0006,0.000502
0.0006,0.00156
0.0006,0.0017
0.0006,0.000922
0.0006,0.0016
0.0006,0.000136
0.0006,0.000123
0.0006,0.000267
0.0006,0.0003
0.0006,0.0005
0.0006,0.0003
0.000225,0.00127
0.000225,0.0000872
0.000225,0.000043
0.000225,0.000043
0.000225,0.00028
0.000225,0.000747
0.000225,0.00156
0.000225,0.00008
0.000225,0.000136
0.000225,0.000123
0.0005,0.00315
0.0005,0.000382
0.0005,0.000209
0.0005,0.000179
0.0005,0.000225
0.0005,0.000283
0.0005,0.000111
0.0005,0.000225
0.0005,0.000225
0.0005,0.0003
0.0005,0.000106
0.0005,0.0000809
0.0005,0.00115
0.0005,0.000104
0.0005,0.000285
0.0005,0.0015
0.0005,0.00317
0.0005,0.00127
0.0005,0.000206
0.0005,0.0003
0.0005,0.0014
0.0005,0.0009
0.0005,0.00085
0.0005,0.00055
0.0005,0.000608
0.0005,0.00065
0.0005,0.0004
0.0005,0.0000872
0.0005,0.000043
0.0005,0.0000274
0.0005,0.000043
0.0005,0.000346
0.0005,0.0001
0.0005,0.0001
0.0005,0.00028
0.0005,0.000747
0.0005,0.000502
0.0005,0.00156
0.0005,0.000922
0.0005,0.0016
0.0005,0.00008
0.0005,0.000136
0.0005,0.000123
0.0005,0.000267
0.0005,0.0003
0.0005,0.0003
0.000179,0.0000274
0.000106,0.0000809
0.000106,0.000043
0.000106,0.0000274
0.000106,0.000043
0.000106,0.00028
0.000106,0.00156
0.000106,0.00008
0.00233,0.00315
0.00233,0.00115
0.00233,0.0015
0.00233,0.00317
0.00233,0.000608
0.00233,0.00065
0.00233,0.0004
0.00233,0.0005
0.00233,0.000346
0.00233,0.0001
0.00233,0.0001
0.00233,0.000502
0.00233,0.000922
0.00233,0.0016
0.00233,0.000267
0.00233,0.0003
0.00233,0.0003
0.0000809,0.0000274
0.00984,0.00315
0.00984,0.00209
0.00984,0.000153
0.00984,0.00231
0.00984,0.0023
0.00984,0.00146
0.00984,0.0046
0.00984,0.0014
0.00984,0.0006
0.00984,0.000295
0.00984,0.000421
0.00984,0.000421
0.00984,0.001
0.00984,0.00153
0.00984,0.0005
0.00984,0.0017
0.00984,0.0025
0.00984,0.00111
0.00984,0.0007
0.00031,0.000173
0.00031,0.000104
0.00031,0.0000533
0.00031,0.000493
0.00031,0.0003
0.00031,0.0000333
0.00031,0.0001
0.00031,0.0000881
0.00031,0.000747
0.00031,0.00156
0.00031,0.00008
0.00031,0.000136
0.00031,0.000123
0.00031,0.00003
100,0.0053
100,35
0.00947,0.00856
0.00947,0.0023
0.00947,0.00146
0.00947,0.0046
0.00947,0.0097
0.00947,0.0261
0.00947,0.0000614
0.00947,0.0014
0.00947,0.0006
0.00947,0.000295
0.00947,0.000421
0.00947,0.000421
0.00947,0.0047
0.00947,0.001
0.00947,0.00153
0.00947,0.0064
0.00947,0.0034
0.00947,0.00059
0.00947,0.0005
0.00947,0.0002
0.00947,0.0017
0.00947,0.0016
0.00947,0.0039
0.00947,0.000318
0.00947,0.0025
0.00947,0.0011
0.00947,0.0001
0.0063,0.00856
0.0063,0.0023
0.0063,0.0002
0.0063,0.0005
0.0063,0.00146
0.0063,0.0046
0.0063,0.000266
0.0063,0.0261
0.0063,0.0000614
0.0063,0.000493
0.0063,0.0003
0.0063,0.0001
0.0063,0.0014
0.0063,0.0006
0.0063,0.0001
0.0063,0.0002
0.0063,0.000295
0.0063,0.000421
0.0063,0.000421
0.0063,0.00024
0.0063,0.0000881
0.0063,0.001
0.0063,0.00153
0.0063,0.0064
0.0063,0.0034
0.0063,0.00059
0.0063,0.0005
0.0063,0.0002
0.0063,0.000747
0.0063,0.0017
0.0063,0.0016
0.0063,0.0039
0.0063,0.000318
0.0063,0.000224
0.0063,0.0025
0.0063,0.0001
0.00317,0.0000872
0.00317,0.0001
0.00317,0.000747
0.00317,0.000502
0.00317,0.000123
0.00317,0.000267
0.00317,0.0003
0.0016,0.000285
0.0016,0.00317
0.0016,0.000608
0.0016,0.00065
0.0016,0.0004
0.0016,0.000346
0.0016,0.0001
0.0016,0.000502
0.0016,0.000922
0.0016,0.0016
0.0016,0.000267
0.0016,0.0003
0.0016,0.000318
0.0016,0.000224
0.0016,0.0003
0.00187,0.00315
0.00187,0.0007
0.00187,0.000382
0.00187,0.000283
0.00187,0.000225
0.00187,0.0003
0.00187,0.00233
0.00187,0.00328
0.00187,0.00365
0.00187,0.00372
0.00187,0.00211
0.00187,0.00115
0.00187,0.00211
0.00187,0.00211
0.00187,0.0016
0.00187,0.000285
0.00187,0.0015
0.00187,0.00317
0.00187,0.0074
0.00187,0.0204
0.00187,0.00034
0.00187,0.0014
0.00187,0.0162
0.00187,0.0067
0.00187,0.0149
0.00187,0.0171
0.00187,0.0000129
0.00187,0.000608
0.00187,0.000329
0.00187,0.00065
0.00187,0.0151
0.00187,0.0054
0.00187,0.00146
0.00187,0.00163
0.00187,0.0004
0.00187,0.00124
0.00187,0.0005
0.00187,0.000346
0.00187,0.0001
0.00187,0.0006
0.00187,0.0009
0.00187,0.0001
0.00187,0.0001
0.00187,0.0004
0.00187,0.0002
0.00187,0.00028
0.00187,0.000747
0.00187,0.000502
0.00187,0.0017
0.00187,0.000922
0.00187,0.0016
0.00187,0.000267
0.00187,0.0003
0.00187,0.0039
0.00187,0.0005
0.00187,0.0003
0.00187,0.00111
0.00187,0.0007
0.00365,0.00315
0.00365,0.00115
0.00365,0.0015
0.00365,0.00317
0.00365,0.00034
0.00365,0.000608
0.00365,0.00065
0.00365,0.00146
0.00365,0.0004
0.00365,0.0005
0.00365,0.000346
0.00365,0.0001
0.00365,0.0001
0.00365,0.000502
0.00365,0.000922
0.00365,0.0016
0.00365,0.0003
0.00372,0.00315
0.00372,0.0007
0.00372,0.00115
0.00372,0.00211
0.00372,0.0015
0.00372,0.00317
0.00372,0.00034
0.00372,0.000608
0.00372,0.00065
0.00372,0.00146
0.00372,0.0004
0.00372,0.0005
0.00372,0.000346
0.00372,0.0001
0.00372,0.0001
0.00372,0.0002
0.00372,0.000922
0.00372,0.0016
0.00372,0.0005
0.00372,0.0003
0.00211,0.00115
0.00211,0.000285
0.00211,0.00317
0.00211,0.000608
0.00211,0.00065
0.00211,0.0004
0.00211,0.000346
0.00211,0.0001
0.00211,0.000502
0.00211,0.000922
0.00211,0.0016
0.00211,0.000267
0.00211,0.0003
0.00211,0.0003
0.0163,0.00233
0.0163,0.00328
0.0163,0.00365
0.0163,0.00372
0.0163,0.00211
0.0163,0.00211
0.0163,0.0074
0.0163,0.0067
0.0163,0.0000129
0.0163,0.000329
0.0163,0.0054
0.0163,0.00163
0.0163,0.00124
0.0163,0.0006
0.0163,0.0004
0.0163,0.00028
0.0163,0.0017
0.0163,0.00111
0.0163,0.0007
0.00115,0.000106
0.00115,0.000104
0.00115,0.000285
0.00115,0.00127
0.00115,0.0000872
0.00115,0.000747
0.00115,0.00156
0.00115,0.000136
0.00115,0.000123
0.00211,0.00115
0.00211,0.000285
0.00211,0.000608
0.00211,0.00065
0.00211,0.0004
0.00211,0.000346
0.00211,0.0001
0.00211,0.000502
0.00211,0.000922
0.00211,0.0016
0.00211,0.000267
0.00211,0.0003
0.00211,0.0003
0.0202,0.00464
0.0202,0.00209
0.0202,0.00187
0.0202,0.0202
0.0202,0.00984
0.0202,0.0067
0.0202,0.00856
0.0202,0.0097
0.0202,0.0261
0.0202,0.00125
0.0202,0.002
0.0202,0.00028
0.0202,0.0047
0.0202,0.001
0.0202,0.00153
0.0202,0.0064
0.0202,0.0034
0.0202,0.006
0.0202,0.0118
0.0202,0.002
0.0202,0.0002
0.0202,0.0039
0.0202,0.0188
0.0202,0.0025
0.0202,0.0011
0.0202,0.0129
0.0202,0.00111
0.0202,0.0095
0.0202,0.0007
0.000153,0.00315
0.000153,0.000999
0.000153,0.00209
0.000153,0.000153
0.000153,0.00231
0.000153,0.00031
0.000153,0.0008
0.000153,0.0023
0.000153,0.0002
0.000153,0.0005
0.000153,0.00146
0.000153,0.0046
0.000153,0.000266
0.000153,0.0000614
0.000153,0.00028
0.000153,0.0003
0.000153,0.0001
0.000153,0.0014
0.000153,0.0006
0.000153,0.0001
0.000153,0.0002
0.000153,0.000295
0.000153,0.000421
0.000153,0.000421
0.000153,0.00024
0.000153,0.001
0.000153,0.00153
0.000153,0.00059
0.000153,0.0005
0.000153,0.0002
0.000153,0.000502
0.000153,0.0017
0.000153,0.000922
0.000153,0.0016
0.000153,0.000267
0.000153,0.0003
0.000153,0.000318
0.000153,0.000224
0.000153,0.0005
0.000153,0.0025
0.000153,0.0001
0.000153,0.0003
0.000153,0.00111
0.000153,0.0007
0.00146,0.00001
0.00146,0.00001
0.00146,0.00008
0.0054,0.0162
0.0054,0.0067
0.0054,0.0149
0.0054,0.0171
0.00231,0.00315
0.00231,0.000999
0.00231,0.00031
0.00231,0.0008
0.00231,0.0002
0.00231,0.000266
0.00231,0.0000614
0.00231,0.0003
0.00231,0.0001
0.00231,0.000421
0.00231,0.000421
0.00231,0.00024
0.00231,0.00059
0.00231,0.0005
0.00231,0.000502
0.00231,0.000922
0.00231,0.0016
0.00231,0.000267
0.00231,0.0003
0.00231,0.000318
0.00231,0.000224
0.00231,0.0001
0.000173,0.0000333
0.000173,0.00156
0.000173,0.00008
0.000173,0.000136
0.000173,0.00003
0.0008,0.000173
0.0008,0.000104
0.0008,0.0005
0.0008,0.0000533
0.0008,0.000493
0.0008,0.0001
0.0008,0.0002
0.0008,0.0003
0.0008,0.0000333
0.0008,0.0001
0.0008,0.0000881
0.0008,0.000747
0.0008,0.00156
0.0008,0.000136
0.0008,0.000123
0.107,0.000608
0.107,0.00856
0.107,0.0023
0.107,0.0002
0.107,0.0005
0.107,0.00146
0.107,0.0046
0.107,0.000266
0.107,0.0097
0.107,0.0261
0.107,0.0000533
0.107,0.0000614
0.107,0.000493
0.107,0.0003
0.107,0.0001
0.107,0.0014
0.107,0.0006
0.107,0.0001
0.107,0.0002
0.107,0.0003
0.107,0.0000333
0.107,0.000295
0.107,0.000421
0.107,0.000421
0.107,0.00024
0.107,0.0001
0.107,0.0000881
0.107,0.0047
0.107,0.001
0.107,0.00153
0.107,0.0064
0.107,0.0034
0.107,0.0118
0.107,0.00059
0.107,0.0005
0.107,0.0002
0.107,0.000747
0.107,0.00008
0.107,0.0188
0.107,0.000318
0.107,0.000224
0.107,0.0025
0.107,0.0011
0.107,0.0001
0.107,0.0046
0.107,0.0055
0.107,0.000608
0.107,0.00856
0.107,0.0023
0.107,0.0002
0.107,0.0005
0.107,0.00146
0.107,0.0046
0.107,0.000266
0.107,0.0097
0.107,0.0261
0.107,0.0000533
0.107,0.0000614
0.107,0.000493
0.107,0.0003
0.107,0.0001
0.107,0.0014
0.107,0.0006
0.107,0.0001
0.107,0.0002
0.107,0.0003
0.107,0.0000333
0.107,0.000295
0.107,0.000421
0.107,0.000421
0.107,0.00024
0.107,0.0001
0.107,0.0000881
0.107,0.0047
0.107,0.001
0.107,0.00153
0.107,0.0064
0.107,0.0034
0.107,0.0118
0.107,0.00059
0.107,0.0005
0.107,0.0002
0.107,0.000747
0.107,0.00008
0.107,0.0188
0.107,0.000318
0.107,0.000224
0.107,0.0025
0.107,0.0011
0.107,0.0001
0.107,0.0046
0.107,0.0055
0.00124,0.00001
0.00124,0.00001
0.00124,0.00315
0.00124,0.0007
0.00124,0.000382
0.00124,0.000209
0.00124,0.000179
0.00124,0.000225
0.00124,0.000283
0.00124,0.000111
0.00124,0.000225
0.00124,0.000225
0.00124,0.0003
0.00124,0.000106
0.00124,0.0000809
0.00124,0.00115
0.00124,0.00211
0.00124,0.000104
0.00124,0.000285
0.00124,0.0015
0.00124,0.00317
0.00124,0.00127
0.00124,0.00034
0.00124,0.000206
0.00124,0.0003
0.00124,0.0014
0.00124,0.0162
0.00124,0.0009
0.00124,0.00085
0.00124,0.00055
0.00124,0.000608
0.00124,0.00065
0.00124,0.00146
0.00124,0.00163
0.00124,0.0004
0.00124,0.0000872
0.00124,0.000043
0.00124,0.0000274
0.00124,0.0005
0.00124,0.000043
0.00124,0.000346
0.00124,0.0001
0.00124,0.0001
0.00124,0.0001
0.00124,0.0002
0.00124,0.00028
0.00124,0.000747
0.00124,0.000502
0.00124,0.00156
0.00124,0.000922
0.00124,0.0016
0.00124,0.00008
0.00124,0.000136
0.00124,0.000123
0.00124,0.000267
0.00124,0.0003
0.00124,0.0005
0.00124,0.0003
0.0001,0.00315
0.0001,0.000382
0.0001,0.000209
0.0001,0.000179
0.0001,0.000225
0.0001,0.000283
0.0001,0.000111
0.0001,0.000225
0.0001,0.000225
0.0001,0.0003
0.0001,0.000106
0.0001,0.0000809
0.0001,0.00115
0.0001,0.000104
0.0001,0.000285
0.0001,0.00317
0.0001,0.00127
0.0001,0.000206
0.0001,0.0003
0.0001,0.0014
0.0001,0.0009
0.0001,0.00085
0.0001,0.00055
0.0001,0.000608
0.0001,0.00065
0.0001,0.0004
0.0001,0.0000872
0.0001,0.000043
0.0001,0.0000274
0.0001,0.000043
0.0001,0.000346
0.0001,0.0001
0.0001,0.00028
0.0001,0.000747
0.0001,0.000502
0.0001,0.00156
0.0001,0.000922
0.0001,0.0016
0.0001,0.00008
0.0001,0.000136
0.0001,0.000123
0.0001,0.000267
0.0001,0.0003
0.0001,0.0003
0.083,0.000608
0.083,0.00856
0.083,0.0023
0.083,0.0002
0.083,0.0005
0.083,0.00146
0.083,0.0046
0.083,0.000266
0.083,0.0097
0.083,0.0261
0.083,0.0000533
0.083,0.0000614
0.083,0.000493
0.083,0.0003
0.083,0.0001
0.083,0.0014
0.083,0.0006
0.083,0.0001
0.083,0.0002
0.083,0.0003
0.083,0.0000333
0.083,0.000295
0.083,0.000421
0.083,0.000421
0.083,0.00024
0.083,0.0001
0.083,0.0000881
0.083,0.0047
0.083,0.001
0.083,0.00153
0.083,0.0064
0.083,0.0034
0.083,0.0118
0.083,0.00059
0.083,0.0005
0.083,0.0002
0.083,0.000747
0.083,0.00008
0.083,0.0188
0.083,0.000318
0.083,0.000224
0.083,0.0025
0.083,0.0011
0.083,0.0001
0.083,0.0046
0.083,0.0055
0.0009,0.00315
0.0009,0.0007
0.0009,0.000382
0.0009,0.000283
0.0009,0.000225
0.0009,0.0003
0.0009,0.000106
0.0009,0.00233
0.0009,0.00328
0.0009,0.00365
0.0009,0.00372
0.0009,0.00211
0.0009,0.00115
0.0009,0.00211
0.0009,0.00211
0.0009,0.0016
0.0009,0.000285
0.0009,0.0015
0.0009,0.00317
0.0009,0.0074
0.0009,0.0204
0.0009,0.00034
0.0009,0.0003
0.0009,0.0014
0.0009,0.0162
0.0009,0.0067
0.0009,0.0149
0.0009,0.0171
0.0009,0.0000129
0.0009,0.000608
0.0009,0.000329
0.0009,0.00065
0.0009,0.0054
0.0009,0.00146
0.0009,0.00163
0.0009,0.0004
0.0009,0.00124
0.0009,0.0005
0.0009,0.000346
0.0009,0.0001
0.0009,0.0006
0.0009,0.0001
0.0009,0.0001
0.0009,0.0004
0.0009,0.0002
0.0009,0.00028
0.0009,0.000747
0.0009,0.000502
0.0009,0.0017
0.0009,0.000922
0.0009,0.0016
0.0009,0.000267
0.0009,0.0003
0.0009,0.0039
0.0009,0.0005
0.0009,0.0003
0.0009,0.00111
0.0009,0.0007
0.0106,0.00315
0.0106,0.00856
0.0106,0.0023
0.0106,0.00146
0.0106,0.0046
0.0106,0.0014
0.0106,0.0006
0.0106,0.000295
0.0106,0.000421
0.0106,0.000421
0.0106,0.001
0.0106,0.00153
0.0106,0.0064
0.0106,0.0005
0.0106,0.0002
0.0106,0.0017
0.0106,0.0025
0.0106,0.00111
0.0106,0.0007
0.00164,0.0005
0.00164,0.000266
0.00164,0.0000533
0.00164,0.000493
0.00164,0.0001
0.00164,0.0001
0.00164,0.0002
0.00164,0.0003
0.00164,0.0000333
0.00164,0.0001
0.00164,0.0000881
0.00164,0.000747
0.00164,0.00156
0.00164,0.00008
0.00164,0.00003
0.000469,0.0002
0.000469,0.0005
0.000469,0.000266
0.000469,0.000493
0.000469,0.0003
0.000469,0.0001
0.000469,0.0001
0.000469,0.0002
0.000469,0.0003
0.000469,0.00024
0.000469,0.0000881
0.000469,0.000747
0.000469,0.0016
0.000469,0.000318
0.000469,0.000224
0.000469,0.0001
0.000469,0.0003
0.0005,0.0007
0.0005,0.000106
0.0005,0.0000809
0.0005,0.00115
0.0005,0.00211
0.0005,0.000104
0.0005,0.000285
0.0005,0.0015
0.0005,0.00317
0.0005,0.00127
0.0005,0.00034
0.0005,0.000206
0.0005,0.0003
0.0005,0.0014
0.0005,0.0009
0.0005,0.00085
0.0005,0.00055
0.0005,0.000608
0.0005,0.00065
0.0005,0.00146
0.0005,0.0004
0.0005,0.0000872
0.0005,0.000043
0.0005,0.0000274
0.0005,0.0005
0.0005,0.000043
0.0005,0.000346
0.0005,0.0001
0.0005,0.0001
0.0005,0.0001
0.0005,0.00028
0.0005,0.000747
0.0005,0.000502
0.0005,0.00156
0.0005,0.000922
0.0005,0.0016
0.0005,0.00008
0.0005,0.000136
0.0005,0.000123
0.0005,0.000267
0.0005,0.0003
0.0095,0.0000129
0.0095,0.000329
0.0095,0.00124
0.0095,0.00028
0.0095,0.0261
0.0095,0.0000533
0.0095,0.00125
0.0095,0.0000614
0.0095,0.00028
0.0095,0.000493
0.0095,0.0003
0.0095,0.0001
0.0095,0.0014
0.0095,0.0006
0.0095,0.0001
0.0095,0.0002
0.0095,0.0003
0.0095,0.0000333
0.0095,0.000295
0.0095,0.000421
0.0095,0.000421
0.0095,0.00024
0.0095,0.0001
0.0095,0.00028
0.0095,0.00028
0.0095,0.0000881
0.0095,0.0047
0.0095,0.001
0.0095,0.00153
0.0095,0.0064
0.0095,0.0034
0.0095,0.006
0.0095,0.00059
0.0095,0.0005
0.0095,0.000502
0.0095,0.000922
0.0095,0.00008
0.0095,0.000136
0.0095,0.000123
0.0095,0.000267
0.0095,0.0003
0.0095,0.0039
0.0095,0.0003
0.0095,0.0007
0.0001,0.0000533
0.0001,0.000493
0.0001,0.0001
0.0001,0.0002
0.0001,0.0003
0.0001,0.0000333
0.0001,0.0001
0.0001,0.00028
0.0001,0.0000881
0.0001,0.00008
0.0001,0.000136
0.0001,0.000123
0.0001,0.00003
0.0000182,0.00315
0.0000182,0.0007
0.0000182,0.000104
0.0000182,0.000285
0.0000182,0.0015
0.0000182,0.00317
0.0000182,0.0074
0.0000182,0.00127
0.0000182,0.000608
0.0000182,0.000329
0.0000182,0.00065
0.0000182,0.00163
0.0000182,0.0004
